,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Pompage (MW),Bioénergies (MW),Ech. physiques (MW),production_totale,date
717,2982632.0,134497.0,2637968.0,267020.0,10677.0,443278.0,-33377.0,47347.0,-524698.0,3540787.0,2014-12-19
718,2789501.0,116756.0,2596073.0,150596.0,11374.0,346129.0,-71262.0,47315.0,-407442.0,3268243.0,2014-12-20
719,2776781.0,117419.0,2618110.0,136826.0,18860.0,312867.0,-77698.0,47923.0,-397541.0,3252005.0,2014-12-21
720,3081457.0,121149.0,2726495.0,197250.0,20367.0,397003.0,-28148.0,47520.0,-400103.0,3509784.0,2014-12-22
721,3102280.0,120507.0,2788240.0,121859.0,16685.0,411049.0,-33724.0,47730.0,-370037.0,3506070.0,2014-12-23
722,2936959.0,118419.0,2688182.0,198943.0,12284.0,311698.0,-66413.0,48432.0,-374575.0,3377958.0,2014-12-24
723,2626503.0,120205.0,2545290.0,94392.0,13072.0,249524.0,-91158.0,48924.0,-353704.0,3071407.0,2014-12-25
724,3004836.0,118142.0,2764405.0,101726.0,14244.0,316202.0,-30584.0,48127.0,-327411.0,3362846.0,2014-12-26
725,3018853.0,116158.0,2781267.0,298563.0,3893.0,256350.0,-49615.0,47773.0,-435581.0,3504004.0,2014-12-27
726,3152046.0,138663.0,2736869.0,228836.0,14761.0,285217.0,-38948.0,45964.0,-259364.0,3450310.0,2014-12-28
727,3587844.0,260501.0,2866377.0,99610.0,22854.0,405511.0,-19255.0,45226.0,-93004.0,3700079.0,2014-12-29
728,3538666.0,317150.0,2826424.0,52460.0,19260.0,426109.0,-20615.0,45050.0,-127183.0,3686453.0,2014-12-30
729,3444325.0,291145.0,2755982.0,50829.0,21533.0,407943.0,-11728.0,45081.0,-116407.0,3572513.0,2014-12-31
730,3219017.0,180556.0,2778616.0,108249.0,22740.0,310236.0,-53790.0,43439.0,-170991.0,3443836.0,2015-01-01
731,3309854.0,230024.0,2800880.0,151569.0,16596.0,364006.0,-35371.0,43149.0,-261035.0,3606224.0,2015-01-02
732,3064142.0,190921.0,2748666.0,213890.0,11718.0,277472.0,-66342.0,43713.0,-355919.0,3486380.0,2015-01-03
733,2829916.0,185258.0,2656789.0,56619.0,13847.0,293624.0,-86691.0,42855.0,-332400.0,3248992.0,2015-01-04
734,3436470.0,391548.0,2794865.0,31289.0,19572.0,420467.0,-37881.0,41696.0,-225080.0,3699437.0,2015-01-05
735,3620483.0,426118.0,2866429.0,59025.0,15520.0,438835.0,-28890.0,41488.0,-198022.0,3847415.0,2015-01-06
736,3566082.0,424563.0,2892779.0,67956.0,18264.0,436829.0,-23876.0,41426.0,-291845.0,3881817.0,2015-01-07
737,3433580.0,345712.0,2896147.0,239556.0,16601.0,376500.0,-32777.0,42581.0,-450713.0,3917097.0,2015-01-08
738,3253888.0,180541.0,2852027.0,335177.0,13261.0,380872.0,-42507.0,44182.0,-509643.0,3806060.0,2015-01-09
739,2767060.0,124445.0,2631299.0,302545.0,12524.0,271280.0,-95652.0,46045.0,-525395.0,3388138.0,2015-01-10
740,2767219.0,122630.0,2616385.0,229568.0,23389.0,278627.0,-61567.0,46314.0,-488142.0,3316913.0,2015-01-11
741,3291334.0,216924.0,2811692.0,292005.0,25649.0,401359.0,-36321.0,45310.0,-465250.0,3792939.0,2015-01-12
742,3282440.0,247161.0,2804010.0,285783.0,17661.0,406390.0,-41154.0,46017.0,-483427.0,3807022.0,2015-01-13
743,3285941.0,228040.0,2821641.0,264122.0,18387.0,399562.0,-36441.0,44999.0,-454361.0,3776751.0,2015-01-14
744,3290257.0,221157.0,2807903.0,299906.0,11430.0,427256.0,-36427.0,45715.0,-486693.0,3813367.0,2015-01-15
745,3274693.0,319635.0,2847862.0,71663.0,6536.0,453114.0,-31235.0,46038.0,-438886.0,3744848.0,2015-01-16
746,3130022.0,224157.0,2772246.0,68615.0,19722.0,401398.0,-45026.0,45856.0,-356928.0,3531994.0,2015-01-17
747,3125526.0,219004.0,2831616.0,87449.0,18416.0,351180.0,-55815.0,46182.0,-372507.0,3553847.0,2015-01-18
748,3573118.0,434541.0,2912561.0,26509.0,8492.0,474384.0,-29566.0,45387.0,-299188.0,3901874.0,2015-01-19
749,3694759.0,465766.0,2890833.0,28252.0,12488.0,519731.0,-20975.0,45165.0,-246485.0,3962235.0,2015-01-20
750,3728462.0,480154.0,2917958.0,53305.0,13421.0,476441.0,-29005.0,44600.0,-228375.0,3985879.0,2015-01-21
751,3737294.0,475467.0,2898552.0,49392.0,16297.0,489206.0,-25498.0,43638.0,-209704.0,3972552.0,2015-01-22
752,3786509.0,490888.0,2903215.0,49198.0,17895.0,482895.0,-25112.0,45191.0,-177674.0,3989282.0,2015-01-23
753,3492416.0,371858.0,2876713.0,145374.0,15391.0,375639.0,-47400.0,46371.0,-291533.0,3831346.0,2015-01-24
754,3311825.0,312003.0,2878703.0,63434.0,24787.0,307483.0,-64965.0,45484.0,-255110.0,3631894.0,2015-01-25
755,3590389.0,430856.0,2866928.0,131824.0,8722.0,412728.0,-33662.0,44936.0,-271957.0,3895994.0,2015-01-26
756,3554785.0,461688.0,2881976.0,75842.0,13080.0,425662.0,-24521.0,44927.0,-323885.0,3903175.0,2015-01-27
757,3567952.0,446718.0,2857982.0,235358.0,15392.0,349553.0,-48128.0,45020.0,-333919.0,3950023.0,2015-01-28
758,3564709.0,399562.0,2783661.0,260023.0,6043.0,385862.0,-40719.0,46154.0,-275888.0,3881305.0,2015-01-29
759,3594910.0,378044.0,2853700.0,188073.0,16124.0,486583.0,-25435.0,45567.0,-347737.0,3968091.0,2015-01-30
760,3324863.0,246701.0,2781851.0,124514.0,17557.0,457078.0,-40878.0,45779.0,-307673.0,3673480.0,2015-01-31
761,3274038.0,240156.0,2761525.0,226087.0,18791.0,378709.0,-76340.0,44358.0,-319254.0,3669626.0,2015-02-01
762,3674884.0,469363.0,2811550.0,41102.0,21068.0,469290.0,-30276.0,43974.0,-151140.0,3856347.0,2015-02-02
763,3800828.0,512293.0,2772836.0,38690.0,12193.0,515967.0,-30937.0,43841.0,-64034.0,3895820.0,2015-02-03
764,3889620.0,504320.0,2779895.0,154141.0,13248.0,516148.0,-29084.0,44222.0,-93252.0,4011974.0,2015-02-04
765,3944191.0,454890.0,2824171.0,214320.0,17709.0,553595.0,-20481.0,44636.0,-144621.0,4109321.0,2015-02-05
766,4063494.0,478342.0,2818696.0,322246.0,13680.0,533994.0,-27081.0,45006.0,-121393.0,4211964.0,2015-02-06
767,3658699.0,399990.0,2718241.0,217874.0,29567.0,446420.0,-27882.0,45561.0,-171071.0,3857653.0,2015-02-07
768,3384476.0,293121.0,2681538.0,187345.0,26881.0,380427.0,-58480.0,45037.0,-171366.0,3614349.0,2015-02-08
769,3671437.0,430989.0,2750393.0,52542.0,36468.0,462473.0,-24219.0,44345.0,-81528.0,3777210.0,2015-02-09
770,3662701.0,442918.0,2771672.0,70726.0,33981.0,465243.0,-25787.0,45172.0,-141212.0,3829712.0,2015-02-10
771,3580316.0,454401.0,2778287.0,52796.0,38328.0,448926.0,-19479.0,45756.0,-218695.0,3818494.0,2015-02-11
772,3557597.0,469792.0,2776027.0,32345.0,29830.0,437298.0,-10890.0,45989.0,-222808.0,3791281.0,2015-02-12
773,3445958.0,345423.0,2751002.0,217340.0,24958.0,398665.0,-23500.0,45820.0,-313721.0,3783208.0,2015-02-13
774,3079789.0,241051.0,2648873.0,136575.0,14878.0,362733.0,-54236.0,47532.0,-317583.0,3451642.0,2015-02-14
775,2951939.0,218576.0,2657894.0,34159.0,16256.0,339109.0,-84755.0,46342.0,-275637.0,3312336.0,2015-02-15
776,3400613.0,393941.0,2710905.0,48443.0,26640.0,466160.0,-27792.0,44011.0,-261666.0,3690100.0,2015-02-16
777,3428585.0,387311.0,2668156.0,78716.0,19730.0,474093.0,-24733.0,43628.0,-218295.0,3671634.0,2015-02-17
778,3456195.0,426467.0,2624203.0,38717.0,29516.0,488667.0,-9402.0,44151.0,-186093.0,3651721.0,2015-02-18
779,3455726.0,428987.0,2618712.0,104578.0,38688.0,464684.0,-21281.0,45067.0,-223689.0,3700716.0,2015-02-19
780,3406304.0,371790.0,2614613.0,255435.0,28967.0,457304.0,-13214.0,46313.0,-354919.0,3774422.0,2015-02-20
781,3137270.0,289581.0,2601301.0,105965.0,18387.0,394999.0,-34394.0,46976.0,-285499.0,3457209.0,2015-02-21
782,3071558.0,208480.0,2544196.0,152922.0,36806.0,348064.0,-68103.0,47319.0,-198087.0,3337787.0,2015-02-22
783,3359063.0,371221.0,2574524.0,251291.0,21001.0,448674.0,-28656.0,46113.0,-325043.0,3712824.0,2015-02-23
784,3432226.0,380486.0,2598746.0,230343.0,32297.0,461304.0,-33127.0,45182.0,-282988.0,3748358.0,2015-02-24
785,3347301.0,422607.0,2546525.0,100565.0,23331.0,455686.0,-22953.0,45796.0,-224225.0,3594510.0,2015-02-25
786,3280666.0,385869.0,2540470.0,111871.0,18272.0,477829.0,-26958.0,46022.0,-272648.0,3580333.0,2015-02-26
787,3289465.0,351360.0,2540490.0,151271.0,30059.0,494196.0,-36165.0,45652.0,-287298.0,3613028.0,2015-02-27
788,3071829.0,207080.0,2443620.0,190763.0,31090.0,438518.0,-35634.0,47180.0,-250774.0,3358251.0,2015-02-28
789,2776948.0,143117.0,2326188.0,275862.0,14547.0,361696.0,-74464.0,47025.0,-316969.0,3168435.0,2015-03-01
790,3068799.0,222419.0,2433102.0,255580.0,24775.0,474713.0,-39454.0,45251.0,-347532.0,3455840.0,2015-03-02
791,3126326.0,311248.0,2470867.0,157497.0,30640.0,494398.0,-30126.0,44638.0,-352798.0,3509288.0,2015-03-03
792,3226587.0,332721.0,2440384.0,142162.0,31702.0,521407.0,-23590.0,44672.0,-262834.0,3513048.0,2015-03-04
793,3268370.0,373340.0,2434048.0,90553.0,51953.0,525256.0,-15635.0,44936.0,-236074.0,3520086.0,2015-03-05
794,3201247.0,379298.0,2427214.0,49686.0,54044.0,523765.0,-20236.0,45542.0,-258021.0,3479549.0,2015-03-06
795,2849235.0,231857.0,2326922.0,69227.0,46776.0,451251.0,-40269.0,46735.0,-283234.0,3172768.0,2015-03-07
796,2622580.0,152449.0,2294482.0,49131.0,48781.0,373878.0,-91100.0,45833.0,-250850.0,2964554.0,2015-03-08
797,2905561.0,301311.0,2397422.0,38157.0,37357.0,447185.0,-32829.0,43270.0,-326292.0,3264702.0,2015-03-09
798,2982193.0,301878.0,2454152.0,35563.0,37966.0,460477.0,-17311.0,43551.0,-334064.0,3333587.0,2015-03-10
799,2920294.0,279829.0,2446874.0,69402.0,42788.0,444732.0,-26556.0,44187.0,-380982.0,3327812.0,2015-03-11
800,2927436.0,261709.0,2443920.0,113642.0,46584.0,440129.0,-27253.0,44830.0,-396107.0,3350814.0,2015-03-12
801,2984741.0,252282.0,2458175.0,109636.0,30253.0,447430.0,-34652.0,46149.0,-324479.0,3343925.0,2015-03-13
802,2821294.0,189500.0,2385053.0,121912.0,28130.0,396327.0,-52478.0,45726.0,-292854.0,3166648.0,2015-03-14
803,2769798.0,168068.0,2411534.0,70548.0,23362.0,350245.0,-87582.0,44095.0,-210479.0,3067852.0,2015-03-15
804,3067602.0,375925.0,2455023.0,33064.0,31284.0,427506.0,-25297.0,44070.0,-273969.0,3366872.0,2015-03-16
805,2984901.0,332605.0,2455055.0,43776.0,43012.0,416233.0,-20466.0,43430.0,-328749.0,3334111.0,2015-03-17
806,2884891.0,272225.0,2460213.0,112230.0,38549.0,378976.0,-30450.0,44038.0,-390906.0,3306231.0,2015-03-18
807,2967709.0,259462.0,2482557.0,117795.0,39258.0,405475.0,-34039.0,44280.0,-347049.0,3348827.0,2015-03-19
808,2988756.0,225782.0,2418553.0,99413.0,21799.0,426586.0,-46631.0,46188.0,-202903.0,3238321.0,2015-03-20
809,2765433.0,148376.0,2337221.0,126207.0,15590.0,356992.0,-47496.0,47468.0,-218882.0,3031854.0,2015-03-21
810,2690079.0,129297.0,2347081.0,156074.0,23421.0,312683.0,-81733.0,46677.0,-243377.0,3015233.0,2015-03-22
811,2981819.0,340315.0,2368370.0,44279.0,41806.0,390384.0,-31252.0,43924.0,-216028.0,3229078.0,2015-03-23
812,3059759.0,373927.0,2370816.0,47631.0,20687.0,398671.0,-32956.0,43472.0,-162500.0,3255204.0,2015-03-24
813,3163835.0,367873.0,2400572.0,90379.0,29176.0,393889.0,-29168.0,42845.0,-131726.0,3324734.0,2015-03-25
814,3202890.0,353834.0,2388693.0,165241.0,36555.0,402582.0,-19368.0,44753.0,-169314.0,3391658.0,2015-03-26
815,3019891.0,312238.0,2354808.0,104150.0,44798.0,384812.0,-27090.0,45199.0,-198950.0,3246005.0,2015-03-27
816,2660551.0,123763.0,2275815.0,209162.0,28604.0,298977.0,-36214.0,47233.0,-286745.0,2983554.0,2015-03-28
817,2612741.0,115090.0,2195436.0,376595.0,23180.0,272972.0,-101120.0,47309.0,-316662.0,3030582.0,2015-03-29
818,2812981.0,165631.0,2260363.0,298383.0,28655.0,392123.0,-36919.0,44203.0,-339446.0,3189358.0,2015-03-30
819,2826245.0,158909.0,2248067.0,360468.0,37343.0,417118.0,-33797.0,44463.0,-406340.0,3266368.0,2015-03-31
820,2918888.0,162358.0,2268919.0,260754.0,49560.0,440506.0,-27529.0,44283.0,-279933.0,3226380.0,2015-04-01
821,2958225.0,199164.0,2269667.0,182043.0,40887.0,441899.0,-26425.0,43143.0,-192152.0,3176803.0,2015-04-02
822,2865620.0,105986.0,2269166.0,60084.0,36630.0,464879.0,-24352.0,42673.0,-89419.0,2979418.0,2015-04-03
823,2626787.0,61803.0,2133614.0,130331.0,29293.0,393280.0,-47046.0,43291.0,-117762.0,2791612.0,2015-04-04
824,2523190.0,60731.0,2019002.0,144496.0,61993.0,365171.0,-55151.0,43445.0,-116466.0,2694838.0,2015-04-05
825,2541120.0,63332.0,2097469.0,97129.0,64988.0,347796.0,-42044.0,40836.0,-128308.0,2711550.0,2015-04-06
826,2805395.0,200098.0,2187332.0,86266.0,67091.0,396668.0,-26102.0,39141.0,-145062.0,2976596.0,2015-04-07
827,2743489.0,212575.0,2211949.0,53377.0,67771.0,390208.0,-31408.0,39051.0,-200019.0,2974931.0,2015-04-08
828,2626862.0,215955.0,2144386.0,49864.0,64872.0,389492.0,-25092.0,39492.0,-252122.0,2904061.0,2015-04-09
829,2529422.0,120439.0,2182154.0,100390.0,53643.0,397147.0,-21560.0,39798.0,-342575.0,2893571.0,2015-04-10
830,2278577.0,43843.0,1989724.0,124371.0,41581.0,343113.0,-50455.0,38764.0,-252365.0,2581396.0,2015-04-11
831,2116492.0,44422.0,1927036.0,33508.0,65095.0,287577.0,-74759.0,37185.0,-203571.0,2394823.0,2015-04-12
832,2395156.0,186004.0,2050356.0,22377.0,65969.0,352750.0,-29887.0,35677.0,-288092.0,2713133.0,2015-04-13
833,2377894.0,133407.0,2053272.0,38823.0,66803.0,366085.0,-25736.0,34605.0,-289335.0,2692995.0,2015-04-14
834,2345831.0,136974.0,2061372.0,55628.0,59901.0,394719.0,-28106.0,35935.0,-370585.0,2744529.0,2015-04-15
835,2347962.0,139159.0,2016504.0,66763.0,32857.0,400768.0,-25198.0,38324.0,-321218.0,2694375.0,2015-04-16
836,2358395.0,127844.0,2050732.0,93441.0,28735.0,403188.0,-24261.0,38680.0,-359933.0,2742620.0,2015-04-17
837,2133637.0,47646.0,1969359.0,204669.0,51248.0,350333.0,-67234.0,39285.0,-461664.0,2662540.0,2015-04-18
838,2047142.0,53003.0,1816527.0,148509.0,40487.0,315043.0,-62597.0,37452.0,-301298.0,2411021.0,2015-04-19
839,2378118.0,137345.0,1989081.0,86558.0,55093.0,385777.0,-25576.0,36415.0,-286566.0,2690269.0,2015-04-20
840,2376031.0,134803.0,2017805.0,111187.0,70380.0,359662.0,-25786.0,36803.0,-328768.0,2730640.0,2015-04-21
841,2359951.0,112241.0,2069398.0,151790.0,55931.0,342276.0,-27603.0,37439.0,-381546.0,2769075.0,2015-04-22
842,2359154.0,99646.0,2129607.0,52734.0,52206.0,359153.0,-22458.0,37683.0,-349415.0,2731029.0,2015-04-23
843,2328249.0,67290.0,2102924.0,28706.0,57049.0,391998.0,-23002.0,38423.0,-335124.0,2686390.0,2015-04-24
844,2068242.0,65405.0,1971003.0,58862.0,36470.0,300395.0,-44369.0,38865.0,-358423.0,2471000.0,2015-04-25
845,1973979.0,62248.0,1912083.0,53153.0,30964.0,282763.0,-63020.0,39823.0,-344035.0,2381034.0,2015-04-26
846,2402717.0,60706.0,2085546.0,156878.0,27697.0,380051.0,-34129.0,37851.0,-311864.0,2748729.0,2015-04-27
847,2501026.0,106606.0,2099364.0,85614.0,55996.0,436690.0,-34563.0,36903.0,-285602.0,2821173.0,2015-04-28
848,2521054.0,98396.0,2094811.0,73490.0,56977.0,438400.0,-26022.0,37504.0,-252545.0,2799578.0,2015-04-29
849,2520847.0,101312.0,2110823.0,73737.0,48480.0,456024.0,-19128.0,40044.0,-290446.0,2830420.0,2015-04-30
850,2144310.0,55036.0,1997988.0,111977.0,18797.0,422667.0,-63206.0,41540.0,-440510.0,2648005.0,2015-05-01
851,2171571.0,48123.0,1974659.0,63750.0,36969.0,449607.0,-33683.0,40540.0,-408363.0,2613648.0,2015-05-02
852,2025507.0,41675.0,1795206.0,163452.0,35614.0,411074.0,-112784.0,39039.0,-347818.0,2486060.0,2015-05-03
853,2338981.0,75630.0,1894780.0,119621.0,34794.0,462544.0,-35609.0,39214.0,-252025.0,2626583.0,2015-05-04
854,2335895.0,52740.0,1934604.0,278404.0,42979.0,420133.0,-53372.0,38908.0,-378485.0,2767768.0,2015-05-05
855,2369971.0,45332.0,1940007.0,241884.0,58761.0,461551.0,-46338.0,40806.0,-371987.0,2788341.0,2015-05-06
856,2369606.0,54022.0,1976653.0,51430.0,63503.0,504764.0,-34250.0,41945.0,-288442.0,2692317.0,2015-05-07
857,2043065.0,46000.0,1925973.0,75015.0,42838.0,454984.0,-30391.0,42661.0,-514020.0,2587471.0,2015-05-08
858,1995674.0,44939.0,1736612.0,179098.0,54777.0,411450.0,-84669.0,42524.0,-389047.0,2469400.0,2015-05-09
859,1882780.0,42775.0,1607170.0,39727.0,69275.0,416604.0,-82728.0,42260.0,-252328.0,2217811.0,2015-05-10
860,2234783.0,44568.0,1961049.0,45359.0,64928.0,489055.0,-33789.0,41167.0,-377573.0,2646126.0,2015-05-11
861,2274480.0,42293.0,1995858.0,74903.0,61377.0,472552.0,-34297.0,41668.0,-379833.0,2688651.0,2015-05-12
862,2278702.0,44062.0,1973583.0,57803.0,56693.0,508408.0,-26862.0,41859.0,-376828.0,2682408.0,2015-05-13
863,1992622.0,42122.0,1875379.0,97321.0,42262.0,415367.0,-61342.0,42286.0,-460757.0,2514737.0,2015-05-14
864,2170059.0,42022.0,2005660.0,108297.0,44827.0,483752.0,-30390.0,40616.0,-524706.0,2725174.0,2015-05-15
865,2047515.0,43203.0,1845426.0,101096.0,47653.0,412537.0,-76292.0,41746.0,-367763.0,2491661.0,2015-05-16
866,1907270.0,42450.0,1652690.0,47512.0,65334.0,390388.0,-77288.0,41617.0,-255375.0,2239991.0,2015-05-17
867,2274385.0,40113.0,2020672.0,121542.0,66916.0,437858.0,-29666.0,39270.0,-422284.0,2726371.0,2015-05-18
868,2366396.0,49739.0,2054534.0,180449.0,41113.0,438280.0,-20292.0,39591.0,-417027.0,2803706.0,2015-05-19
869,2415586.0,41864.0,2091116.0,98696.0,57673.0,455264.0,-15021.0,39084.0,-353097.0,2783697.0,2015-05-20
870,2418436.0,40964.0,2117935.0,79285.0,63826.0,455593.0,-20043.0,41036.0,-360119.0,2798639.0,2015-05-21
871,2353647.0,48523.0,2121565.0,74885.0,66722.0,450071.0,-18348.0,41546.0,-431277.0,2803312.0,2015-05-22
872,2053440.0,40850.0,1948014.0,89518.0,51167.0,370835.0,-30571.0,42088.0,-458438.0,2542472.0,2015-05-23
873,1871198.0,41574.0,1829454.0,46497.0,54783.0,306696.0,-75822.0,42213.0,-374202.0,2321217.0,2015-05-24
874,1961949.0,39394.0,2014506.0,78218.0,47606.0,311244.0,-50526.0,40485.0,-518964.0,2531453.0,2015-05-25
875,2293982.0,37434.0,2199686.0,80535.0,52274.0,400323.0,-34018.0,39920.0,-482140.0,2810172.0,2015-05-26
876,2317789.0,37883.0,2199332.0,46762.0,71796.0,381046.0,-31015.0,40806.0,-428810.0,2777625.0,2015-05-27
877,2323976.0,37213.0,2149309.0,73312.0,69050.0,367992.0,-33735.0,41875.0,-380985.0,2738751.0,2015-05-28
878,2296446.0,51368.0,2118727.0,107628.0,59795.0,375249.0,-37770.0,42061.0,-420584.0,2754828.0,2015-05-29
879,2016181.0,35621.0,1935303.0,62114.0,56746.0,304608.0,-73840.0,42629.0,-346973.0,2437021.0,2015-05-30
880,1892202.0,36634.0,1682055.0,166344.0,56216.0,255508.0,-97593.0,42181.0,-249136.0,2238938.0,2015-05-31
881,2271207.0,43326.0,2020068.0,69765.0,50910.0,357578.0,-32488.0,40192.0,-278120.0,2581839.0,2015-06-01
882,2330607.0,34255.0,2041143.0,228869.0,63627.0,311526.0,-56208.0,39866.0,-332448.0,2719286.0,2015-06-02
883,2336879.0,33933.0,2134905.0,55603.0,66141.0,390856.0,-30299.0,39688.0,-353930.0,2721126.0,2015-06-03
884,2353832.0,42785.0,2139243.0,44454.0,72109.0,382357.0,-32639.0,40482.0,-334983.0,2721430.0,2015-06-04
885,2335945.0,55859.0,2089390.0,72842.0,69052.0,398782.0,-32635.0,38935.0,-356269.0,2724860.0,2015-06-05
886,2017201.0,37219.0,1926148.0,61486.0,67198.0,322079.0,-76643.0,39997.0,-360236.0,2454127.0,2015-06-06
887,1865722.0,37773.0,1723168.0,100358.0,66923.0,281321.0,-84151.0,39475.0,-299132.0,2249018.0,2015-06-07
888,2245647.0,57483.0,2024843.0,211622.0,67254.0,369315.0,-32781.0,38869.0,-490922.0,2769386.0,2015-06-08
889,2295141.0,59948.0,2061968.0,236987.0,59287.0,361794.0,-26796.0,38786.0,-496840.0,2818770.0,2015-06-09
890,2303714.0,38101.0,2124668.0,187240.0,41031.0,383805.0,-34909.0,38445.0,-474702.0,2813290.0,2015-06-10
891,2333345.0,63484.0,2156483.0,86091.0,55658.0,417326.0,-33609.0,38152.0,-450252.0,2817194.0,2015-06-11
892,2279862.0,41262.0,2129096.0,82846.0,37614.0,421786.0,-32795.0,38545.0,-438511.0,2751149.0,2015-06-12
893,1983474.0,37243.0,1940106.0,51282.0,53570.0,383159.0,-49158.0,39957.0,-472701.0,2505317.0,2015-06-13
894,1849076.0,36637.0,1802723.0,48694.0,44851.0,374977.0,-82977.0,39194.0,-415035.0,2347076.0,2015-06-14
895,2223692.0,38093.0,2083443.0,61168.0,46406.0,450786.0,-23633.0,38809.0,-471406.0,2718705.0,2015-06-15
896,2268203.0,39462.0,2118967.0,96995.0,44140.0,439383.0,-43519.0,37497.0,-464724.0,2776444.0,2015-06-16
897,2282880.0,49094.0,2028355.0,89139.0,73383.0,476664.0,-33351.0,38463.0,-438897.0,2755098.0,2015-06-17
898,2304319.0,57739.0,1975147.0,92573.0,56082.0,463011.0,-32191.0,40284.0,-348353.0,2684836.0,2015-06-18
899,2243118.0,38940.0,2091533.0,77940.0,63323.0,433222.0,-32955.0,41843.0,-470729.0,2746801.0,2015-06-19
900,1977569.0,38985.0,2040985.0,49050.0,69250.0,348888.0,-52343.0,42014.0,-559304.0,2589172.0,2015-06-20
901,1847333.0,41323.0,1909582.0,78584.0,66677.0,289848.0,-78881.0,40895.0,-500666.0,2426909.0,2015-06-21
902,2257510.0,48392.0,2104085.0,95205.0,63404.0,405704.0,-28159.0,40182.0,-471325.0,2756972.0,2015-06-22
903,2298808.0,43755.0,2137748.0,59907.0,65867.0,379282.0,-31258.0,41304.0,-397837.0,2727863.0,2015-06-23
904,2304400.0,43042.0,2134675.0,17488.0,76766.0,381147.0,-34035.0,40990.0,-355716.0,2694108.0,2015-06-24
905,2324974.0,48171.0,2138794.0,10343.0,74118.0,390573.0,-35591.0,41780.0,-343290.0,2703779.0,2015-06-25
906,2318656.0,39205.0,2178268.0,42087.0,71511.0,399223.0,-31449.0,42240.0,-422488.0,2772534.0,2015-06-26
907,2032859.0,37961.0,2025375.0,70608.0,63548.0,305156.0,-57025.0,42620.0,-455383.0,2545268.0,2015-06-27
908,1908888.0,43134.0,1875509.0,35158.0,75337.0,253117.0,-57238.0,41680.0,-357854.0,2323935.0,2015-06-28
909,2317309.0,68925.0,2114090.0,28529.0,72788.0,331868.0,-28888.0,39328.0,-309343.0,2655528.0,2015-06-29
910,2405413.0,76260.0,2128063.0,67728.0,72747.0,313935.0,-31080.0,37823.0,-260059.0,2696556.0,2015-06-30
911,2447200.0,107045.0,2091765.0,93299.0,68725.0,321593.0,-33813.0,35157.0,-236541.0,2717584.0,2015-07-01
912,2450032.0,110231.0,2114283.0,65013.0,58144.0,306268.0,-31610.0,37420.0,-209678.0,2691359.0,2015-07-02
913,2437956.0,98261.0,2130376.0,79779.0,65690.0,345058.0,-30864.0,37749.0,-288042.0,2756913.0,2015-07-03
914,2153667.0,38429.0,2077293.0,60601.0,66786.0,283743.0,-49794.0,40126.0,-363484.0,2566978.0,2015-07-04
915,1968165.0,40336.0,1966855.0,67122.0,62161.0,242375.0,-61145.0,40954.0,-390471.0,2419803.0,2015-07-05
916,2375841.0,134418.0,2072256.0,22270.0,71027.0,346446.0,-26180.0,40252.0,-284649.0,2686669.0,2015-07-06
917,2434862.0,125080.0,2150745.0,109603.0,60350.0,335827.0,-31370.0,40517.0,-355817.0,2822122.0,2015-07-07
918,2366505.0,47524.0,2205271.0,188837.0,55060.0,295394.0,-32660.0,41989.0,-434900.0,2834075.0,2015-07-08
919,2351699.0,58578.0,2240347.0,73652.0,70600.0,293324.0,-36206.0,43202.0,-391789.0,2779703.0,2015-07-09
920,2341336.0,47286.0,2240287.0,77341.0,74663.0,299526.0,-27315.0,42619.0,-413070.0,2781722.0,2015-07-10
921,2074651.0,43202.0,2165093.0,113280.0,63168.0,221465.0,-52770.0,43740.0,-522491.0,2649948.0,2015-07-11
